daucus;daucus
cephalophus monticola;cephalophus monticola
agathymus indecisa;agathymus indecisa
eucheira socialis;eucheira socialis
scomber scombrus;scomber scombrus
tornos scolopacinarius;tornos scolopacinarius
lithophane semibrunnea;lithophane semibrunnea
diadema;diadema
daphnia;daphnia
ptychadena mascareniensis;ptychadena mascareniensis
eudryas unio;eudryas unio
glycaspis permista;glycaspis permista
hedyotis;hedyotis
lophostola;lophostola
tubaria confragosa;tubaria confragosa
pylopagurus;pylopagurus
fenestraria rhopalophylla;fenestraria rhopalophylla
leucoagaricus serenus;leucoagaricus serenus
xylocossus capensis;xylocossus capensis
sophronia chilonella;sophronia chilonella
bupleurum;bupleurum
ampelisca agassizi;ampelisca agassizi
tigriopus fulvus;tigriopus fulvus
spirobranchus triqueter;spirobranchus triqueter
horsfieldia;horsfieldia
omphalotus illudens;omphalotus illudens
longitarsus holsaticus;longitarsus holsaticus
sparganium erectum subsp. erectum;sparganium erectum subsp. erectum
gadus chalcogrammus;gadus chalcogrammus
hericium coralloides;hericium coralloides
chone infundibuliformis;chone infundibuliformis
bacteriastrum elongatum;bacteriastrum elongatum
filatima glycyrhizaeella;filatima glycyrhizaeella
lactarius rufus;lactarius rufus
protuliocnemis;protuliocnemis
bassaris gonerilla;bassaris gonerilla
canthidermis sufflamen;canthidermis sufflamen
hackelia floribunda;hackelia floribunda
zaraea lonicerae;zaraea lonicerae
tetramesa;tetramesa
keissleriella gallica;keissleriella gallica
rissoa parva;rissoa parva
lycodes raridens;lycodes raridens
deladenus saccatus;deladenus saccatus
uromyces pisi-sativi;uromyces pisi-sativi
edwardsia intermedia;edwardsia intermedia
euphyia unangulata;euphyia unangulata
choreutis;choreutis
kerguelenella lateralis;kerguelenella lateralis
cymatium femorale;cymatium femorale
arge enodis;arge enodis
phytomyza sedicola;phytomyza sedicola
bombus;bombus
arocatus rusticus;arocatus rusticus
siona lineata;siona lineata
hemilepidotus jordani;hemilepidotus jordani
artabotrys;artabotrys
phibalapteryx virgata;phibalapteryx virgata
gymnorhina tibicen;gymnorhina tibicen
sicyonia dorsalis;sicyonia dorsalis
delonix;delonix
lachnum palearum palearum;lachnum palearum palearum
psathyrella pseudogracilis;psathyrella pseudogracilis
parnassius boedromius;parnassius boedromius
rourea;rourea
chionodes lictor;chionodes lictor
eritettix simplex;eritettix simplex
erucastrum abyssinicum;erucastrum abyssinicum
billaea;billaea
chloridium botryoideum;chloridium botryoideum
ficus lutea;ficus lutea
aphidoidea;aphidoidea
nematinus luteus;nematinus luteus
phoebe chekiangensis;phoebe chekiangensis
anthostoma amoenum;anthostoma amoenum
terebella;terebella
phacidium vincae;phacidium vincae
dira clytus;dira clytus
alona quadrangularis;alona quadrangularis
stauroneis;stauroneis
epicrates inornatus;epicrates inornatus
drepanulatrix monicaria;drepanulatrix monicaria
ophryoxus gracilis;ophryoxus gracilis
phyllosticta punctiformis;phyllosticta punctiformis
psathyrella vyrnwyensis;psathyrella vyrnwyensis
cupido argiades;cupido argiades
nyctanthes arbor-tristis;nyctanthes arbor-tristis
paralichthys;paralichthys
senna tora;senna tora
passiflora cerradensis;passiflora cerradensis
pasiphila debiliata;pasiphila debiliata
turnera oculata;turnera oculata
glycera robusta;glycera robusta
anthrenocerus occidentalis;anthrenocerus occidentalis
retama sphaerocarpa;retama sphaerocarpa
opoptera aorsa;opoptera aorsa
bunyaeus eutactae;bunyaeus eutactae
strigoderma pygmaea;strigoderma pygmaea
boletus;boletus
cosmopterigidae;cosmopterigidae
viola variegata;viola variegata
spooneromyces asperula;spooneromyces asperula
tyrannus verticalis;tyrannus verticalis
falco sparverius;falco sparverius
junonia genoveva;junonia genoveva
pseudorchomene plebs;pseudorchomene plebs
calliopiidae;calliopiidae
rangia cuneata;rangia cuneata
poecilometis australasiae;poecilometis australasiae
kertomesis;kertomesis
ipoella porriginosa;ipoella porriginosa
cymothoe coccinata;cymothoe coccinata
dichomeris nenia;dichomeris nenia
athysanus pusillus;athysanus pusillus
temnocerus tomentosus;temnocerus tomentosus
monochroa niphognatha;monochroa niphognatha
tomopteris planktonis;tomopteris planktonis
caligidae;caligidae
pararistolochia australopithecurus;pararistolochia australopithecurus
tympanis spermatiospora;tympanis spermatiospora
chauliognathus pensylvanicus;chauliognathus pensylvanicus
gonyaulax spinifera;gonyaulax spinifera
aechmaea;aechmaea
eutrochium purpureum;eutrochium purpureum
hemilepidotus;hemilepidotus
sporidesmium adscendens;sporidesmium adscendens
pelecanus occidentalis;pelecanus occidentalis
ruellia cordata;ruellia cordata
stegastes fuscus;stegastes fuscus
hyalyris excelsa;hyalyris excelsa
psathyrella populina;psathyrella populina
omphacodes pulchrifimbria;omphacodes pulchrifimbria
hypodryas maturna;hypodryas maturna
parametriotes;parametriotes
cristinia helvetica;cristinia helvetica
thelypteris noveboracensis;thelypteris noveboracensis
dyschoriste serpyllifolia;dyschoriste serpyllifolia
macrocystes;macrocystes
microcoleus;microcoleus
psallus (psallus) salicis;psallus (psallus) salicis
geryon trispinosus;geryon trispinosus
cinclus mexicanus;cinclus mexicanus
conomyrma bicolor;conomyrma bicolor
leptostroma spiraeae;leptostroma spiraeae
allophylus;allophylus
centaurium littorale;centaurium littorale
dalbergia nitidula;dalbergia nitidula
scolypopa;scolypopa
robinsonia dewitzi;robinsonia dewitzi
blastodacna;blastodacna
leptocoris isolatus;leptocoris isolatus
prionoxystus piger;prionoxystus piger
lepidozamia peroffskyana;lepidozamia peroffskyana
platypena scabra;platypena scabra
paralucia spinifera;paralucia spinifera
pleotrichophorus chrysanthemi;pleotrichophorus chrysanthemi
capparis quiniflora;capparis quiniflora
asclepias cucullata;asclepias cucullata
indarbela quadrinotata;indarbela quadrinotata
pleurotus pulmonarius;pleurotus pulmonarius
celestus occiduus;celestus occiduus
pezicula acericola;pezicula acericola
pristiphora (lygaeonematus) compressa;pristiphora (lygaeonematus) compressa
andira;andira
eremochloa;eremochloa
didesmococcus;didesmococcus
kadsura japonica;kadsura japonica
nerodia sipedon;nerodia sipedon
hyloconis lespedezae;hyloconis lespedezae
pseudovalsella thelebola;pseudovalsella thelebola
cheilinus lunulatus;cheilinus lunulatus
ferula communis;ferula communis
paraepermenia santaliella;paraepermenia santaliella
hypoxylon perforatum;hypoxylon perforatum
websterinereis;websterinereis
cambala annulata;cambala annulata
passiflora spinosa;passiflora spinosa
polyporus durus;polyporus durus
musanga cecropioides;musanga cecropioides
lithocarpus formosanus;lithocarpus formosanus
microthyrium inconspicuum;microthyrium inconspicuum
asteroidea;asteroidea
aulogymnus arsames;aulogymnus arsames
byssocorticium atrovirens;byssocorticium atrovirens
hypoplectrus puella;hypoplectrus puella
bromus rubens;bromus rubens
solanum dulcamara;solanum dulcamara
melitaea arduinna;melitaea arduinna
stalachtis susanna;stalachtis susanna
oxylobium;oxylobium
castiarina moribunda;castiarina moribunda
chrysocephalum semipapposum;chrysocephalum semipapposum
euphorbia characias;euphorbia characias
rinorea squamata;rinorea squamata
aprosthema melanurum;aprosthema melanurum
bucculatrix pomifoliella;bucculatrix pomifoliella
buckleya lanceolata;buckleya lanceolata
spermophilus lateralis;spermophilus lateralis
aedes taeniorhynchus;aedes taeniorhynchus
musca domestica;musca domestica
pithecops;pithecops
temognatha chevrolatii;temognatha chevrolatii
perdicula asiatica;perdicula asiatica
parapaguridae;parapaguridae
allium triquetrum;allium triquetrum
palleopa innotata;palleopa innotata
metator nevadensis;metator nevadensis
caelifera;caelifera
alona affinis;alona affinis
lumbrineris;lumbrineris
epimarptis;epimarptis
monardella;monardella
mithrax caribbaeus;mithrax caribbaeus
oxydendrum;oxydendrum
sympetrum danae;sympetrum danae
lentinellus cochleatus;lentinellus cochleatus
hypochrosis binexata;hypochrosis binexata
saintpaulia;saintpaulia
macrophoma parca;macrophoma parca
mandevilla;mandevilla
tubaria praestans;tubaria praestans
atractides;atractides
hesperis matronalis;hesperis matronalis
catostomus clarkii;catostomus clarkii
myrianthus arboreus;myrianthus arboreus
eurydice pulchra;eurydice pulchra
myricaria germanica;myricaria germanica
exidiopsis effusa;exidiopsis effusa
boa constrictor;boa constrictor
chaetopteryx villosa;chaetopteryx villosa
michaelus thordesa;michaelus thordesa
cynanchum boudieri;cynanchum boudieri
ptychandra;ptychandra
bellator loxias;bellator loxias
ectinosoma melaniceps;ectinosoma melaniceps
phalacrus substriatus;phalacrus substriatus
peucedanum;peucedanum
hyoscyamus;hyoscyamus
glossophaga commissarisi;glossophaga commissarisi
orchomenella rotundifrons;orchomenella rotundifrons
hydrotaea floccosa;hydrotaea floccosa
melaleucoides cassisi;melaleucoides cassisi
cistothorus palustris;cistothorus palustris
stagonospora lophiostoma;stagonospora lophiostoma
callitris gracilis;callitris gracilis
macrosoma cascaria;macrosoma cascaria
basidiodendron pini;basidiodendron pini
dennisiodiscus pinicola;dennisiodiscus pinicola
urvillea ulmacea;urvillea ulmacea
praepedaliodes phanias;praepedaliodes phanias
temognatha oleata;temognatha oleata
opistognathus macrognathus;opistognathus macrognathus
schoenoplectus tabernaemontani;schoenoplectus tabernaemontani
pseudolarix amabilis;pseudolarix amabilis
sinea complexa;sinea complexa
seiridium intermedium;seiridium intermedium
poecilmitis brooksi;poecilmitis brooksi
erythrina herbacea;erythrina herbacea
chalcophorotaenia castanea;chalcophorotaenia castanea
laguncularia racemosa;laguncularia racemosa
peringia ulvae;peringia ulvae
satyrium californica;satyrium californica
plastonoxus incompletus;plastonoxus incompletus
bactrodesmium hebridense;bactrodesmium hebridense
diabrotica barberi;diabrotica barberi
chamaedaphne calyculata;chamaedaphne calyculata
pedicia;pedicia
muricea fruticosa;muricea fruticosa
scrobipalpula;scrobipalpula
sabera fuliginosa;sabera fuliginosa
actilasioptera coronata;actilasioptera coronata
veronaea caricis;veronaea caricis
nigrasialeyrodes convexus;nigrasialeyrodes convexus
vireo olivaceus;vireo olivaceus
orbilia coccinella;orbilia coccinella
biofilm complex;biofilm complex
setophaga virens;setophaga virens
olethreutes mengelana;olethreutes mengelana
asclepias curassavica;asclepias curassavica
piciformes;piciformes
papilio deiphobus;papilio deiphobus
stauditia stipitata;stauditia stipitata
sirenidae;sirenidae
clavelina;clavelina
brentidae;brentidae
sitona (sitona) cambricus;sitona (sitona) cambricus
rhamnus davurica;rhamnus davurica
coryphaenoides;coryphaenoides
jacaratia;jacaratia
glycaspis blakei;glycaspis blakei
crobylophora;crobylophora
rhipidura fuliginosa fuliginosa;rhipidura fuliginosa fuliginosa
syllis vittata;syllis vittata
petersianthus macrocarpus;petersianthus macrocarpus
anzygina agni;anzygina agni
rhododendron lapponicum;rhododendron lapponicum
stropharia caerulea;stropharia caerulea
glycaspis keremae;glycaspis keremae
mahonia aquifolium;mahonia aquifolium
certima;certima
kirkia acuminata;kirkia acuminata
sparganothis pettitana;sparganothis pettitana
charaxes ameliae;charaxes ameliae
ophryocotyle insignis;ophryocotyle insignis
polygala sanguinea;polygala sanguinea
diaemus youngi;diaemus youngi
picea;picea
argyronome ruslana;argyronome ruslana
zanthoxylum acanthopodium;zanthoxylum acanthopodium
teramnus;teramnus
charonia variegata;charonia variegata
culama mesogeia;culama mesogeia
parasitus;parasitus
enoploteuthidae;enoploteuthidae
pachycnemia hippocastanaria;pachycnemia hippocastanaria
berberis thunbergii;berberis thunbergii
euptoieta hegesia;euptoieta hegesia
veronica fruticans;veronica fruticans
prionotus tribulus;prionotus tribulus
pholiota pinicola;pholiota pinicola
clitocybe nebularis;clitocybe nebularis
mesoplia;mesoplia
pyrenopeziza mercurialis;pyrenopeziza mercurialis
peraphyllum ramosissimum;peraphyllum ramosissimum
monca crispinus;monca crispinus
melanotus villosus;melanotus villosus
phyllotreta diademata;phyllotreta diademata
ploceus cucullatus;ploceus cucullatus
eutrichapion (eutrichapion) ervi;eutrichapion (eutrichapion) ervi
aulagromyza cornigera;aulagromyza cornigera
abantiades latipennis;abantiades latipennis
tetramorium caespitum;tetramorium caespitum
isodon;isodon
trioza vitreoradiata;trioza vitreoradiata
aucuba japonica;aucuba japonica
helicobasidium purpureum;helicobasidium purpureum
armandia cirrhosa;armandia cirrhosa
aedes cataphylla;aedes cataphylla
ladoga camilla;ladoga camilla
phoradendron racemosum;phoradendron racemosum
severinia;severinia
mitrophrys;mitrophrys
mycena abramsii;mycena abramsii
longitarsus rubiginosus;longitarsus rubiginosus
hagenia;hagenia
elanus axillaris;elanus axillaris
phyllactis;phyllactis
chloroxylon faho;chloroxylon faho
platyprepia virginalis;platyprepia virginalis
cornus;cornus
philornis;philornis
lintonia nutans;lintonia nutans
yvretta;yvretta
tucetona pectinata;tucetona pectinata
dinochloa;dinochloa
boarmia;boarmia
merops hirundineus;merops hirundineus
encolpotis xanthoria;encolpotis xanthoria
galerucella lineola;galerucella lineola
phacepholis;phacepholis
touchardia;touchardia
palmeria hardmaniana;palmeria hardmaniana
caligo oileus;caligo oileus
xystophora psammitella;xystophora psammitella
orobanche elatior;orobanche elatior
darwinia vestita;darwinia vestita
crepidodera nitidula;crepidodera nitidula
pterocallis alni;pterocallis alni
cicindela repanda;cicindela repanda
neonympha areolatus;neonympha areolatus
taeniolella faginea;taeniolella faginea
tiarosporella paludosa;tiarosporella paludosa
myoxocephalus thompsonii;myoxocephalus thompsonii
thelesperma;thelesperma
propolis farinosa;propolis farinosa
paracholeothrips clavisetae;paracholeothrips clavisetae
melosira varians;melosira varians
podaena;podaena
barleria prionitis;barleria prionitis
pooecetes gramineus;pooecetes gramineus
psilocybe apelliculosa;psilocybe apelliculosa
benthosema suborbitale;benthosema suborbitale
sporidesmium paludosum;sporidesmium paludosum
languria mozardi;languria mozardi
ampelisca diadema;ampelisca diadema
bryobia;bryobia
lepisosteus platyrhincus;lepisosteus platyrhincus
ruellia simplex;ruellia simplex
scrobipalpa costella;scrobipalpa costella
hydriomena perfracta;hydriomena perfracta
draba breweri;draba breweri
djerboa furcipes;djerboa furcipes
eryphanis reevesii;eryphanis reevesii
sideroxylon salicifolium;sideroxylon salicifolium
coregonus albula;coregonus albula
eucalyptus dwyeri;eucalyptus dwyeri
candacia armata;candacia armata
psathyrella vinosofulva;psathyrella vinosofulva
stegastes limbatus;stegastes limbatus
aedes abserratus;aedes abserratus
nestor meridionalis septentrionalis;nestor meridionalis septentrionalis
elmis aenea;elmis aenea
passerina ciris;passerina ciris
dugesia;dugesia
calosirus terminatus;calosirus terminatus
cadulus;cadulus
adelpha iphiclus;adelpha iphiclus
astragalus monspessulanus;astragalus monspessulanus
byblis securiger;byblis securiger
plexaura flexuosa;plexaura flexuosa
loxorhynchus grandis;loxorhynchus grandis
pterolocera isogama;pterolocera isogama
calamus pennatula;calamus pennatula
ixoreus naevius;ixoreus naevius
gracillaria syringella;gracillaria syringella
sorites marginalis;sorites marginalis
alona rustica;alona rustica
guettarda;guettarda
yucca;yucca
zygophyllaceae;zygophyllaceae
pachynematus rumicis;pachynematus rumicis
trifolium lucanicum;trifolium lucanicum
mutinus caninus;mutinus caninus
bizia aexaria;bizia aexaria
cribrochalina dura;cribrochalina dura
diplolaena dampieri;diplolaena dampieri
clitocybe ditopa;clitocybe ditopa
mikania;mikania
annona cacans;annona cacans
chthonius;chthonius
ophiopholis aculeata;ophiopholis aculeata
melanoplus angustipennis;melanoplus angustipennis
ovalipes;ovalipes
asclepias stenophylla;asclepias stenophylla
narosa;narosa
misopates;misopates
selachiomorpha;selachiomorpha
ficus microcarpa;ficus microcarpa
chionodes psiloptera;chionodes psiloptera
repenomamus robustus;repenomamus robustus
viola rotundifolia;viola rotundifolia
castiarina erubescens;castiarina erubescens
vaccinium scoparium;vaccinium scoparium
mandalotus avenaceus;mandalotus avenaceus
polyporus melanopus;polyporus melanopus
calephelis perditalis;calephelis perditalis
larus dominicanus dominicanus;larus dominicanus dominicanus
colotis aurigineus;colotis aurigineus
globimetula braunii;globimetula braunii
liliopsida;liliopsida
empetrum nigrum;empetrum nigrum
typhonium roxburghii;typhonium roxburghii
uroleucon sonchi;uroleucon sonchi
chionodraco hamatus;chionodraco hamatus
dialeuropora;dialeuropora
scopelodes dinawa;scopelodes dinawa
osmorhiza chilensis;osmorhiza chilensis
ixapion variegatum;ixapion variegatum
corystes;corystes
paracyclops fimbriatus;paracyclops fimbriatus
amorbus rubiginosus;amorbus rubiginosus
oncaea mediterranea;oncaea mediterranea
arctornis submarginata;arctornis submarginata
ovatus crataegarius;ovatus crataegarius
synergus umbraculus;synergus umbraculus
glycera alba;glycera alba
australina;australina
schizophyllum commune;schizophyllum commune
aristolochia paucinervis;aristolochia paucinervis
parapsallus vitellinus;parapsallus vitellinus
picea pungens glauca group;picea pungens glauca group
eriocephalus;eriocephalus
stigmaphyllon;stigmaphyllon
glonium lineare;glonium lineare
hyalinaspis rubra;hyalinaspis rubra
rhagoletis meigenii;rhagoletis meigenii
motasingha trimaculata;motasingha trimaculata
scorpaeniformes;scorpaeniformes
chlorodontopera;chlorodontopera
orthofidonia tinctaria;orthofidonia tinctaria
cacopsylla mali;cacopsylla mali
carabus vinctus;carabus vinctus
hyphodontia arguta;hyphodontia arguta
petromyzontidae;petromyzontidae
vespa mandarinia japonica;vespa mandarinia japonica
stugeta;stugeta
ischiodontus;ischiodontus
liriomyza phryne;liriomyza phryne
amauronematus taeniatus;amauronematus taeniatus
lanzia luteovirescens;lanzia luteovirescens
papilio anchisiades;papilio anchisiades
kellicottia;kellicottia
glaucidium gnoma;glaucidium gnoma
varecia variegata;varecia variegata
tatochila autodice;tatochila autodice
obrium brunneum;obrium brunneum
tepperocoris lofteyensis;tepperocoris lofteyensis
solidago californica;solidago californica
epargyreus;epargyreus
porosira pseudodenticulata;porosira pseudodenticulata
hydraena;hydraena
bucculatrix alaternella;bucculatrix alaternella
akainothrips shirleyi;akainothrips shirleyi
elachista pomerana;elachista pomerana
capparis lasiantha;capparis lasiantha
didymella commanipula;didymella commanipula
ledracotis gunnensis;ledracotis gunnensis
glycaspis amnicola;glycaspis amnicola
lentinellus laurocerasi;lentinellus laurocerasi
andropadus virens;andropadus virens
trichotaphe;trichotaphe
glycaspis felicitaris;glycaspis felicitaris
porites branneri;porites branneri
hydriomena californiata;hydriomena californiata
hartigia linearis;hartigia linearis
mergus serrator;mergus serrator
aterica galene;aterica galene
mycena epipterygioides;mycena epipterygioides
pseudacris triseriata;pseudacris triseriata
hygrotus inaequalis;hygrotus inaequalis
aphididae;aphididae
hemiptera;hemiptera
alsophila japonensis;alsophila japonensis
scrofularia californica;scrofularia californica
lepiota magnispora;lepiota magnispora
dialectica scalariella;dialectica scalariella
oniscidea;oniscidea
coniothyrium slaptoniense;coniothyrium slaptoniense
chromelosporium ochraceum;chromelosporium ochraceum
aristotelia ivae;aristotelia ivae
siphlonurus;siphlonurus
melilotus albus;melilotus albus
anatidae;anatidae
capulus ungaricus;capulus ungaricus
aristolochia pilosa;aristolochia pilosa
neurypexina;neurypexina
alchornea glandulosa;alchornea glandulosa
cleopomiarus micros;cleopomiarus micros
acizzia solanicola;acizzia solanicola
amphimedon erina;amphimedon erina
epomophorus wahlbergi;epomophorus wahlbergi
paramphilochoides intermedius;paramphilochoides intermedius
septoria ammophilae;septoria ammophilae
stenhelia;stenhelia
lepomis;lepomis
naididae;naididae
pseudonigrita arnaudi;pseudonigrita arnaudi
aphanothece;aphanothece
sylvia curruca;sylvia curruca
tritonia hamnerorum;tritonia hamnerorum
collembola;collembola
kyphosus sectatrix;kyphosus sectatrix
piona coccinea;piona coccinea
massariosphaeria mosana;massariosphaeria mosana
tirachoidea;tirachoidea
corydalis;corydalis
mirounga leonina;mirounga leonina
collinsia childii;collinsia childii
perizoma flavofasciata;perizoma flavofasciata
entognatha;entognatha
phoenix loureiroi;phoenix loureiroi
cryptodiscus pallidus;cryptodiscus pallidus
glaucina ochrofuscaria;glaucina ochrofuscaria
chionochloa rubra;chionochloa rubra
leucophyllum;leucophyllum
boyeria;boyeria
eruca;eruca
antidorcas marsupialis;antidorcas marsupialis
strix occidentalis;strix occidentalis
mespilus germanica;mespilus germanica
arthrinium curvatum var. minus;arthrinium curvatum var. minus
aedes geniculatus;aedes geniculatus
biddulphia sinensis;biddulphia sinensis
ectoedemia haraldi;ectoedemia haraldi
cossypha caffra;cossypha caffra
orvasca subnotata;orvasca subnotata
aspidophoroides bartoni;aspidophoroides bartoni
squamapion cineraceum;squamapion cineraceum
pleospora valesiaca;pleospora valesiaca
arthrobotryum stilboideum;arthrobotryum stilboideum
aphis (aphis) craccivora;aphis (aphis) craccivora
heliconius doris;heliconius doris
paraleptophlebia;paraleptophlebia
pupalia lappacea;pupalia lappacea
karstenula rhodostoma;karstenula rhodostoma
carposina sasakii;carposina sasakii
coniothyrium obiones;coniothyrium obiones
arenaria interpres;arenaria interpres
conoplea fusca;conoplea fusca
achnanthes joursacense;achnanthes joursacense
dalechampia cissifolia;dalechampia cissifolia
viburnum;viburnum
bulia deducta;bulia deducta
laminaria digitata;laminaria digitata
stenozygum miniatulum;stenozygum miniatulum
celtis pallida;celtis pallida
halacaroidea;halacaroidea
papilio cresphontes;papilio cresphontes
actinia equina;actinia equina
frontipoda;frontipoda
anotylus;anotylus
diplodia clematidis;diplodia clematidis
euterpe precatoria;euterpe precatoria
anthostomella sabinianae;anthostomella sabinianae
dendrilla membranosa;dendrilla membranosa
protomyctophum normani;protomyctophum normani
staurosira construens;staurosira construens
kickxia spuria;kickxia spuria
trilepsium madagascariensis;trilepsium madagascariensis
melursus ursinus;melursus ursinus
amomum;amomum
valsaria insitiva;valsaria insitiva
nematus (kontuniemiana) olfaciens;nematus (kontuniemiana) olfaciens
hordeum jubatum;hordeum jubatum
opsaridium microcephalum;opsaridium microcephalum
anycles;anycles
pharus;pharus
cybianthus;cybianthus
fabaceae;fabaceae
clivina bipustulata;clivina bipustulata
eumonhystera filiformis;eumonhystera filiformis
etrumeus;etrumeus
brachycaudus persicae;brachycaudus persicae
arthrinium cuspidatum;arthrinium cuspidatum
strobilurus esculentus;strobilurus esculentus
tagosodes orizicolus;tagosodes orizicolus
stenobrachius;stenobrachius
collybia ocior nom. superf.;collybia ocior nom. superf.
azanus ubaldus;azanus ubaldus
origanum majorana;origanum majorana
phleogena faginea;phleogena faginea
cenchrus;cenchrus
diaporthe phaseolorum;diaporthe phaseolorum
sthenelais;sthenelais
passiflora truncata;passiflora truncata
hiatella arctica;hiatella arctica
phyla nodiflora;phyla nodiflora
hypsypops rubicundus;hypsypops rubicundus
sicista subtilis trizona;sicista subtilis trizona
helminthosporium apiculatum;helminthosporium apiculatum
crocicreas megalosporum var. megalosporum;crocicreas megalosporum var. megalosporum
xylota segnis;xylota segnis
unguicularia costata;unguicularia costata
ensina sonchi;ensina sonchi
capsicum baccatum;capsicum baccatum
acrolophitus maculipennis;acrolophitus maculipennis
mephitis mephitis;mephitis mephitis
trichaptum abietinum;trichaptum abietinum
aloeides molomo;aloeides molomo
gaertnera;gaertnera
phyllodesma ilicifolia;phyllodesma ilicifolia
fischeria;fischeria
astraptes elorus;astraptes elorus
lichenopeltella salicis;lichenopeltella salicis
torrendiella ciliata;torrendiella ciliata
pinus flexilis;pinus flexilis
alpenus investigatorum;alpenus investigatorum
heterostegane subtessellata;heterostegane subtessellata
elachista argentella;elachista argentella
eu-dicots;eu-dicots
pucciniales;pucciniales
balionycteris maculata;balionycteris maculata
paramoera fissicauda;paramoera fissicauda
lamprotornis chalybaeus;lamprotornis chalybaeus
clio pyramidata;clio pyramidata
leucogyrophana romellii;leucogyrophana romellii
lachnum virgineum;lachnum virgineum
glaucium flavum;glaucium flavum
sabaria paupera;sabaria paupera
helicorhoidion irregulare;helicorhoidion irregulare
murex fulvescens;murex fulvescens
selago saxatilis;selago saxatilis
pseudupeneus maculatus;pseudupeneus maculatus
archontophoenix;archontophoenix
hyponephele lycaon;hyponephele lycaon
zanthoxylum avicennae;zanthoxylum avicennae
annona nutans;annona nutans
euchloe falloui;euchloe falloui
amaurodon cyaneus;amaurodon cyaneus
cytospora juglandina;cytospora juglandina
monachus;monachus
atrichum undulatum;atrichum undulatum
anonyx;anonyx
ceriporia spissa;ceriporia spissa
duliophyle majuscularia;duliophyle majuscularia
aposphaeria freticola;aposphaeria freticola
calycophyllum;calycophyllum
korthalsella;korthalsella
aphis (bursaphis) schneideri;aphis (bursaphis) schneideri
aglaophamus circinata;aglaophamus circinata
phomopsis leptostromiformis;phomopsis leptostromiformis
charaxes fionae;charaxes fionae
oenochroma pallida;oenochroma pallida
ajax;ajax
festuca ovina;festuca ovina
hymenodora;hymenodora
phalaenoides tristifica;phalaenoides tristifica
thalassarche melanophris;thalassarche melanophris
chlorella;chlorella
eurysternus caribaeus;eurysternus caribaeus
thyatira;thyatira
idiotephria debilitata;idiotephria debilitata
monochroa cytisella;monochroa cytisella
thienemanniella vittata;thienemanniella vittata
phalacra vidhisara;phalacra vidhisara
syrbula montezuma;syrbula montezuma
cardamine bulbosa;cardamine bulbosa
senna lindheimeriana;senna lindheimeriana
coloradoa rufomaculata;coloradoa rufomaculata
euphorbia spinosa;euphorbia spinosa
syneora lithina;syneora lithina
trachipterus arcticus;trachipterus arcticus
zarhipis integripennis;zarhipis integripennis
luzula arcuata;luzula arcuata
pseudodiaptomus;pseudodiaptomus
conoderus;conoderus
podiceps;podiceps
amaranthus viridis;amaranthus viridis
xylechinus pilosus;xylechinus pilosus
acrocercops scriptulata;acrocercops scriptulata
nucifraga columbiana;nucifraga columbiana
stamnodes albiapicata;stamnodes albiapicata
cardiaspina caestata;cardiaspina caestata
dictyocysta;dictyocysta
hydrachna conjecta;hydrachna conjecta
castiarina guttaticollis;castiarina guttaticollis
corvus corax;corvus corax
metasphaeria cumana f. macrospora;metasphaeria cumana f. macrospora
dasyurus maculatus;dasyurus maculatus
lasianthus;lasianthus
anisodactylus discoideus;anisodactylus discoideus
aproaerema modicella;aproaerema modicella
aphananthe philippinensis;aphananthe philippinensis
eustigma oblongifolium;eustigma oblongifolium
lucicutia wolfendeni;lucicutia wolfendeni
stypella mirabilis;stypella mirabilis
cicerbita;cicerbita
cyrestis acilia;cyrestis acilia
arthrinium urticae;arthrinium urticae
pteropodidae;pteropodidae
carex acuta;carex acuta
diaporthe rostellata;diaporthe rostellata
nealyda bifidella;nealyda bifidella
achnanthes saxonica;achnanthes saxonica
charaxes nichetes;charaxes nichetes
orchis;orchis
coprinellus subpurpureus;coprinellus subpurpureus
papilio krishna;papilio krishna
mcateella reidi;mcateella reidi
hexalobus;hexalobus
heliconius clysonymus;heliconius clysonymus
angophora subvelutina;angophora subvelutina
polythrix metallescens;polythrix metallescens
hyadaphis foeniculi;hyadaphis foeniculi
raphanus raphanistrum;raphanus raphanistrum
moduza procris;moduza procris
montandoniola confusa;montandoniola confusa
woodhousii;woodhousii
metrosideros polymorpha;metrosideros polymorpha
coprinus silvaticus;coprinus silvaticus
parapenaeus longirostris;parapenaeus longirostris
trichosirocalus rufulus;trichosirocalus rufulus
cinara (cinara) piceae;cinara (cinara) piceae
phytomyza lappae;phytomyza lappae
ursus maritimus;ursus maritimus
hyperoodon planifrons;hyperoodon planifrons
calocaris;calocaris
matelea hirsuta;matelea hirsuta
periclista lineolata;periclista lineolata
murraya paniculata;murraya paniculata
kalcapion semivittatum;kalcapion semivittatum
liza aurata;liza aurata
candelabrum spinulosum;candelabrum spinulosum
brassica napus;brassica napus
fragaria x ananassa;fragaria x ananassa
calamagrostis epigeios;calamagrostis epigeios
corydalis speciosa;corydalis speciosa
pelenomus olssoni;pelenomus olssoni
danthonia;danthonia
stachybotrys oenanthes;stachybotrys oenanthes
tubeufia cerea;tubeufia cerea
liparis tunicatus;liparis tunicatus
colias christina;colias christina
viscum album;viscum album
acinonyx jubatus;acinonyx jubatus
anthracothorax viridis;anthracothorax viridis
paralebeda uniformis;paralebeda uniformis
